,UFID,BLD_NM,DONG_NM,GRND_FLR,UGRND_FLR,PNU,ARCHAREA,TOTALAREA,PLATAREA,HEIGHT,STRCT_CD,USABILITY,BC_RAT,VL_RAT,BLDRGST_PK,USEAPR_DAY,REGIST_DAY,GB_CD,VIOL_BD_YN,GEOIDN,BLDG_PNU,BLDG_PNU_Y,BLD_UNLICE,BD_MGT_SN,SGG_OID,COL_ADM_SE,geometry
968,1998202503014442176900000000,,,7,1,1168010100106350010,504.84,3547.76,843.1,24.9,21,10000,59.88,343.08,18570,19980320,20170513,0,0,B00100000000RF4QE,,,,1168010100106350017000001,17252,11680,"POLYGON ((202518.1560000004 444213, 202491.8269999996 444202.5930000003, 202489.8119999999 444208.2809999995, 202491.375 444208.9059999995, 202491.25 444209.8120000008, 202491 444211.5309999995, 202490.8439999996 444212.8120000008, 202490.8130000001 444213.4059999995, 202490.8439999996 444215.1559999995, 202490.8909999998 444215.8120000008, 202491.1409999998 444217.1559999995, 202492.0630000001 444220.3430000003, 202493.1409999998 444222.5930000003, 202495.3590000002 444226.25, 202496.2029999997 444226.5309999995, 202495.9529999997 444227.7809999995, 202510.0939999996 444233.2180000003, 202518.1560000004 444213))"
969,2003202782724443456300000000,,,4,1,1168010100106370003,145.86,565.38,243.2,10.4,21,01000,59.98,171.94,23248,20030221,20170316,0,0,B00100000000SR59B,,,,1168010100106370003026746,17292,11680,"POLYGON ((202791.3949999996 444342.3090000004, 202786.0199999996 444340.0899999999, 202785.7230000002 444340.6840000004, 202783.8949999996 444340.0899999999, 202784.0980000002 444339.4649999999, 202778.5669999998 444337.3090000004, 202774.176 444349.1219999995, 202786.8169999998 444353.8090000004, 202791.3949999996 444342.3090000004))"
970,1976203549984441866900000000,,,2,1,1168010100107230013,183.86,318.9,0.0,0.0,11,04000,0.0,0.0,20170,19761011,20180807,0,0,B00100000000REPX6,,,,1168010100107230013023743,17561,11680,"POLYGON ((203554.2580000004 444195.6699999999, 203557.2110000001 444186.7329999991, 203557.8990000002 444187.0140000004, 203559.8210000005 444181.2009999994, 203551.352 444177.9829999991, 203550.102 444182.1390000004, 203543.8990000002 444180.4829999991, 203541.4299999997 444187.1699999999, 203539.4610000001 444186.4829999991, 203538.5860000001 444189.6699999999, 203554.2580000004 444195.6699999999))"
971,2002203514064443331600000000,,,10,1,1168010100107190012,162.4,1768.0,271.1,29.7,21,15000,59.9,548.65,8891,20020601,20170126,0,0,B00100000000SL7YW,,,,1168010100107190012000001,17601,11680,"POLYGON ((203522.8540000003 444330.3910000008, 203509.8229999999 444324.9220000003, 203505.3380000005 444336.0160000008, 203518.2439999999 444341.3910000008, 203522.8540000003 444330.3910000008))"
972,2002204562224445705400000000,,,6,0,1168010600108960014,157.68,628.86,264.0,16.9,21,02000,59.73,238.2,19478,20020318,20171106,0,0,B00100000000SU4RV,,,,1168010600108960014012598,17611,11680,"POLYGON ((204564.2570000002 444578.9700000007, 204564.5379999997 444578.2819999997, 204565.8660000004 444578.8129999992, 204570.9910000004 444566.9069999997, 204558.8030000003 444561.5940000005, 204553.8030000003 444573.7819999997, 204555.0060000001 444574.2819999997, 204554.8190000001 444575.1260000002, 204564.2570000002 444578.9700000007))"
973,2008202474924441664400000000,역삼동빌딩,역삼동빌딩,5,0,1168010100108180010,207.52,967.52,416.2,18.1,31,10000,49.86,232.47,100182627,20080516,20170323,0,0,B001000000012V5XE,,,,1168010100108180010023775,17946,11680,"POLYGON ((202480.7800000003 444159.2180000003, 202475.0619999999 444156.7809999995, 202474.4519999996 444158.4989999998, 202470.4979999997 444157.0620000008, 202464.8739999998 444170.8430000003, 202479.0460000001 444176.7809999995, 202484.6399999997 444162.4680000003, 202480.233 444160.75, 202480.7800000003 444159.2180000003))"
974,0000203440104444517100000000,,,0,0,1168010100106770023,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,17338,11680,"POLYGON ((203450.824 444446.0490000006, 203435.7139999997 444440.0800000001, 203429.6519999998 444457.7050000001, 203444.1670000004 444463.2990000006, 203450.824 444446.0490000006))"
975,1995203124544440652800000000,,,9,3,1168010100107390005,441.74,3980.14,726.3,20.1,21,14000,60.82,358.37,23780,19951204,20191127,0,0,B001000000012V9M7,,,,1168010100107390005023988,18292,11680,"POLYGON ((203139.3619999997 444062.6129999999, 203132.4859999996 444052.9570000004, 203110.2369999997 444066.9260000009, 203116.5959999999 444078.0820000004, 203139.3619999997 444062.6129999999))"
976,1986202660374440431400000000,,,14,3,1168010100108240020,501.96,9523.01,1076.2,0.0,31,14000,46.64,636.67,19576,19860508,20200707,0,0,B001000000012VHNG,,,,1168010100108240020024035,17652,11680,"POLYGON ((202652.2479999997 444030.0580000002, 202652.0449999999 444030.0270000007, 202650.2170000002 444030.8080000002, 202644.6069999998 444045.4020000007, 202645.5920000002 444047.4330000002, 202668.5920000002 444056.2139999997, 202670.6069999998 444055.3080000002, 202676.108 444041.3080000002, 202675.1699999999 444038.9639999997, 202652.3569999998 444030.0889999997, 202652.2479999997 444030.0580000002))"
977,1991203550634442392100000000,,,5,1,1168010100107230002,190.7,999.74,490.9,15.4,21,04000,38.85,165.45,4298,19911224,20180123,0,0,B00100000000SL7NL,,,,1168010100107230002023656,17962,11680,"POLYGON ((203553.4309999999 444247.9509999994, 203555.0250000004 444243.7329999991, 203557.5559999999 444244.3579999991, 203560.6030000001 444236.2640000004, 203558.1339999996 444235.0449999999, 203558.3679999998 444234.4199999999, 203554.5240000002 444232.9509999994, 203554.6799999997 444232.3890000004, 203550.0860000001 444230.9509999994, 203549.9610000001 444231.3890000004, 203546.102 444230.0759999994, 203541.2589999996 444243.5150000006, 203545.1969999997 444244.9839999992, 203544.79 444246.2960000001, 203549.1339999996 444247.8900000006, 203549.6500000004 444246.7329999991, 203553.4309999999 444247.9509999994))"
978,2001203143184440743900000000,,,5,1,1168010100107390002,175.64,913.48,293.6,15.75,21,04000,59.82,240.06,15456,20011231,20200425,0,0,B001000000012V9N8,,,,1168010100107390002023973,17399,11680,"POLYGON ((203152.3940000003 444075.3320000004, 203147.0190000003 444067.1760000009, 203146.0970000001 444067.8640000001, 203144.3150000004 444065.3320000004, 203133.7220000001 444072.8949999996, 203140.8470000001 444083.2070000004, 203141.0659999996 444083.3640000001, 203141.3470000001 444083.4570000004, 203141.6909999996 444083.4570000004, 203151.9560000002 444076.3010000009, 203152.2220000001 444076.1449999996, 203152.3310000002 444075.9260000009, 203152.3940000003 444075.3320000004))"
979,1988204511704449002400000000,리츠모텔,,4,1,1168010500101420016,259.13,1292.8,454.9,14.5,21,15000,56.96,213.85,18575,19881021,20191130,0,0,B00100000000SSY74,,,,1168010500101420016016991,18316,11680,"POLYGON ((204521.9960000003 444892.3790000007, 204509.3859999999 444887.5350000001, 204501.5580000002 444908.5989999995, 204513.9019999998 444912.7540000007, 204521.9960000003 444892.3790000007))"
980,1979203392914442369700000000,,,7,1,1168010100107180035,392.69,2429.97,713.4,0.0,21,09000,55.05,292.59,7675,19791203,20200609,0,0,B0010000000BN7A92,,,,1168010100107180035023660,17688,11680,"POLYGON ((203400.6009999998 444230.0789999999, 203383.3200000003 444223.6109999996, 203380.648 444230.8289999999, 203382.148 444231.5170000009, 203379.085 444239.7039999999, 203405.4929999998 444249.7980000004, 203408.8509999998 444240.6420000009, 203398.1009999998 444236.7039999999, 203400.6009999998 444230.0789999999))"
981,2004204100934448504400000000,,,4,1,1168010100106960047,99.35,465.66,167.1,12.95,21,04000,59.46,195.05,5279,20040120,20170630,0,0,B00100000000SO4TR,,,,1168010100106960047027276,17339,11680,"POLYGON ((204107.8669999996 444854.3220000006, 204099.5860000001 444842.0409999993, 204093.8360000001 444845.9480000008, 204099.8200000003 444853.9169999994, 204098.6009999998 444854.8230000008, 204101.6639999999 444858.9169999994, 204107.8669999996 444854.3220000006))"
982,0000203419174444167400000000,,,0,0,1168010100106780042,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,21715,11680,"POLYGON ((203434.9630000005 444411.9550000001, 203410.9160000002 444402.7679999992, 203403.2130000005 444421.3929999992, 203427.6200000001 444430.7679999992, 203434.9630000005 444411.9550000001))"
983,1983204377704445353400000000,삼일빌딩,,4,1,1168010600108970006,108.23,458.12,218.0,0.0,21,04000,49.65,160.5,5928,19830616,20200520,0,0,B00100000000SSZ64,,,,1168010600108970006012700,22016,11680,"POLYGON ((204385.7539999997 444533.6280000005, 204373.2079999996 444528.534, 204369.6610000003 444537.0979999993, 204381.1140000001 444541.784, 204383.0199999996 444540.659, 204385.7539999997 444533.6280000005))"
984,1992203091034441852900000000,,,9,1,1168010100107360008,262.16,2407.09,438.1,0.0,21,14000,59.84,480.74,21592,19920627,20170214,0,0,B00100000000REQ1A,,,,1168010100107360008023746,21656,11680,"POLYGON ((203093.0980000002 444197.3019999992, 203101.3949999996 444177.0209999997, 203090.3949999996 444172.7080000006, 203084.676 444186.9590000007, 203081.5669999998 444185.5529999994, 203079.2070000004 444191.6160000004, 203093.0980000002 444197.3019999992))"
985,1979203477164442878100000000,,뉴 성심장 여관,6,1,1168010100107180029,203.41,1298.5,332.2,0.0,21,15000,61.23,334.52,5870,19791023,20170315,0,0,B00100000000SKWI5,,,,1168010100107180029023569,21075,11680,"POLYGON ((203482.7280000001 444297.5160000008, 203484.6179999998 444292.9529999997, 203485.3530000001 444293.1410000008, 203488.5870000003 444284.6410000008, 203471.4000000004 444277.7029999997, 203467.29 444288.5160000008, 203466.3679999998 444290.9529999997, 203466.1189999999 444291.9529999997, 203467.29 444292.4529999997, 203470.8679999998 444294.0160000008, 203471.3679999998 444293.2970000003, 203482.7280000001 444297.5160000008))"
986,1992205241094448859400000000,,,7,1,1168010600109560006,125.99,950.27,252.6,17.9,21,04000,49.88,299.14,9483,19921031,20170222,0,0,B00100000000WB74V,,,,1168010600109560006012185,21082,11680,"POLYGON ((205247.9239999996 444883.023, 205238.4709999999 444879.0850000009, 205237.392 444881.7109999992, 205235.4239999996 444881.023, 205233.0640000002 444887.0869999994, 205233.0489999996 444887.3680000007, 205233.0959999999 444887.5869999994, 205233.2989999996 444887.8359999992, 205235.4239999996 444888.773, 205244.7050000001 444892.8359999992, 205245.1430000002 444892.8670000006, 205245.517 444892.773, 205245.7359999996 444892.4600000009, 205247.9390000002 444887.0539999995, 205247.9390000002 444886.773, 205247.9079999998 444886.4609999992, 205247.7359999996 444886.1789999995, 205247.4239999996 444886.0859999992, 205248.2359999996 444883.7420000006, 205248.2359999996 444883.4920000006, 205248.1579999998 444883.2420000006, 205247.9239999996 444883.023))"
987,2002202854334443589400000000,,,5,1,1168010100106370029,110.25,585.3,185.7,14.3,21,04000,59.37,265.43,13248,20020518,20210525,0,0,B00100000000SN6PO,,,,1168010100106370029023431,21122,11680,"POLYGON ((202860.6770000001 444364.8080000002, 202863.0209999997 444358.557, 202848.1610000003 444353.0270000007, 202845.6770000001 444359.7139999997, 202848.2549999999 444360.5270000007, 202848.3020000001 444360.3080000002, 202860.6770000001 444364.8080000002))"
988,1996204534064445987600000000,,,7,1,1168010600108960009,158.7,1289.44,267.9,18.87,21,04000,59.24,414.35,16294,19960916,20200718,0,0,B00100000000ST7QW,,,,1168010600108960009012541,21123,11680,"POLYGON ((204542.1940000001 444594.2510000002, 204531.2570000002 444590.0319999997, 204526.0060000001 444603.1579999998, 204536.7249999996 444607.6260000002, 204542.1940000001 444594.2510000002))"
989,1993203712934442836900000000,,,4,1,1168010100107210003,188.32,881.07,385.0,12.0,21,04000,48.914285,154.06,23106,19931227,20210304,0,0,B00100000000SKW9V,,,,1168010100107210003023583,21429,11680,"POLYGON ((203723.9639999997 444282.6989999991, 203704.7290000003 444275.3239999991, 203701.4170000004 444283.8239999991, 203703.6050000004 444284.6370000001, 203703.3859999999 444285.4489999991, 203720.5420000004 444292.0429999996, 203722.7609999999 444286.3239999991, 203723.7139999997 444286.2620000001, 203723.9960000003 444286.0739999991, 203724.2920000004 444285.7929999996, 203724.5889999997 444285.3870000001, 203724.7139999997 444284.9489999991, 203724.7609999999 444284.5739999991, 203724.7460000003 444284.0120000001, 203724.6050000004 444283.3560000006, 203724.324 444282.9810000006, 203723.9639999997 444282.6989999991))"
990,1997205232054448661200000000,,다가구용단독주택,3,1,1168010600109560008,143.04,521.46,256.0,10.2,21,01000,55.88,155.65,15240,19971004,20210623,0,0,B00100000000WBQIT,,,,1168010600109560008000001,21440,11680,"POLYGON ((205235.4230000004 444861.523, 205227.6409999998 444858.3039999995, 205223.5630000001 444868.6180000007, 205235.4230000004 444873.4920000006, 205236.5010000002 444873.9289999995, 205240.517 444863.5850000009, 205235.4230000004 444861.523))"
991,1996202853924443429500000000,,,4,1,1168010100106370030,103.95,494.48,187.2,12.3,21,04000,55.53,202.86,22325,19960917,20210309,0,0,B00100000000SN351,,,,1168010100106370030023459,21739,11680,"POLYGON ((202860.5990000004 444337.932, 202852.6449999996 444335.182, 202847.5360000003 444348.0889999997, 202854.7079999996 444350.9639999997, 202860.5990000004 444337.932))"
992,1983204798574446543900000000,,,3,0,1168010600108940017,164.09,356.75,343.4,9.2,11,04000,47.78,103.89,18665,19830131,20200926,0,0,B00100000000ST7Y5,,,,1168010600108940017012453,22083,11680,"POLYGON ((204793.4630000005 444646.0289999992, 204793.1349999998 444645.8729999997, 204789.0719999997 444655.8729999997, 204793.4630000005 444657.7789999992, 204804.6200000001 444662.591, 204808.3219999997 444653.591, 204799.3059999999 444649.7479999997, 204799.9160000002 444648.5289999992, 204793.4630000005 444646.0289999992))"
993,2001202929674443129700000000,,,4,1,1168010100106450029,100.14,357.67,171.9,10.75,21,01000,58.25,182.22,19319,20011218,20170830,0,0,B00100000000SPOGZ,,,,1168010100106450029023531,22011,11680,"POLYGON ((202931.5049999999 444317.6190000009, 202931.5829999996 444316.5869999994, 202936.1770000001 444317.1500000004, 202937.2549999999 444309.8690000009, 202923.4270000001 444308.1809999999, 202922.6140000001 444316.4309999999, 202931.5049999999 444317.6190000009))"
994,2004204569984447331200000000,예감빌딩,,10,1,1168010600108900031,221.94,1998.61,374.5,30.0,21,14000,59.26,515.0,16797,20040305,20170616,0,0,B00100000000ST2Z1,,,,1168010600108900031028220,21141,11680,"POLYGON ((204577.8839999996 444725.3139999993, 204567.6660000002 444721.6579999998, 204560.6349999998 444739.3139999993, 204572.9939999999 444744.3139999993, 204578.1660000002 444731.2829999998, 204575.9469999997 444730.4079999998, 204577.8839999996 444725.3139999993))"
995,0000203542964444808400000000,,,0,0,1168010100106770025,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,21395,11680,"POLYGON ((203547.3870000001 444464.1720000003, 203539.1220000004 444484.6730000004, 203538.6059999997 444485.2039999999, 203537.5590000004 444486.2980000004, 203536.2929999996 444486.5170000009, 203535.4340000004 444486.5789999999, 203534.6529999999 444486.6109999996, 203534.1210000003 444486.6420000009, 203532.4809999997 444486.0170000009, 203536.466 444495.1420000009, 203541.9510000004 444492.7039999999, 203551.9809999997 444466.0779999997, 203547.3870000001 444464.1720000003))"
996,1979202714574442081700000000,,,5,1,1168010100106480002,742.05,4386.95,0.0,0.0,21,02000,0.0,0.0,16530,19790925,20200425,0,0,B00100000000REAIB,,,,1168010100106480002023684,20805,11680,"POLYGON ((202720.5650000004 444229.7149999999, 202724.5329999998 444226.4030000009, 202725.2829999998 444226.9649999999, 202726.4079999998 444226.0280000009, 202725.9400000004 444225.1840000004, 202729.8930000002 444221.9649999999, 202721.5949999997 444211.8090000004, 202723.1109999996 444210.4340000004, 202722.6730000004 444208.0590000004, 202721.1730000004 444207.8399999999, 202724.4069999997 444199.2770000007, 202728.2199999997 444189.1830000002, 202725.9850000003 444188.1520000007, 202726.392 444186.9639999997, 202725.767 444185.5580000002, 202721.2039999999 444183.8709999993, 202721.1109999996 444183.8389999997, 202719.7039999999 444184.4639999997, 202719.2510000002 444185.6209999993, 202716.9539999999 444184.7770000007, 202711.3449999997 444199.2780000009, 202709.7359999996 444203.4340000004, 202708.7980000004 444203.5590000004, 202706.892 444205.2149999999, 202706.9539999999 444206.1219999995, 202693.7350000003 444208.1219999995, 202693.6260000002 444208.1219999995, 202695.7980000004 444219.7780000009, 202695.8600000003 444219.8709999993, 202708.7819999997 444217.9649999999, 202708.9230000004 444218.9969999995, 202711.4230000004 444219.8399999999, 202712.2359999996 444219.3090000004, 202720.5650000004 444229.7149999999))"
997,0000203498464442891500000000,,,0,0,1168010100107190024,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,21170,11680,"POLYGON ((203500.6189999999 444287.8279999997, 203497.8219999997 444286.6410000008, 203496.9620000003 444288.7660000008, 203497.04 444288.8910000008, 203496.3679999998 444290.4529999997, 203498.9780000001 444291.7660000008, 203500.6189999999 444287.8279999997))"
998,1992205146614449435700000000,,,7,3,1168010600109430009,265.2,2276.35,373.4,22.6,21,14000,71.02,411.32,9089,19920521,20170204,0,0,B00100000000WB0N8,,,,1168010600109430009012151,21175,11680,"POLYGON ((205158.7209999999 444941.2440000009, 205139.4550000001 444933.5559999999, 205134.5489999996 444946.1199999992, 205153.9239999996 444953.4629999995, 205158.7209999999 444941.2440000009))"
999,1981205072584447654800000000,,,2,1,1168010600109570027,69.12,163.83,0.0,0.0,11,04000,0.0,0.0,13050,19811029,20170211,0,0,B00100000000WAWR8,,,,1168010600109570027012301,21178,11680,"POLYGON ((205078.3880000003 444763.6190000009, 205069.7630000003 444759.5879999995, 205066.7479999997 444767.3690000009, 205075.4670000002 444771.3690000009, 205078.3880000003 444763.6190000009))"
1000,2003203389464443247400000000,안제타워,안제타워,20,5,1168010100107180002,384.0,9612.73,659.8,89.05,42,14000,58.2,1086.01,7148,20030401,20170202,0,0,B00100000000SM8HH,,,,1168010100107180003028090,21431,11680,"POLYGON ((203404.6809999999 444321.0480000004, 203380.8360000001 444311.6740000006, 203374.2120000003 444328.4240000006, 203398.1500000004 444337.8300000001, 203404.6809999999 444321.0480000004))"
